EXCHANGE_DATE,FROM_CURRENCY,TO_CURRENCY,RATE
2035-09-08,EUR,USD,1.067000
2035-09-08,GBP,USD,1.238000
2035-09-08,JPY,USD,0.006480
2035-09-09,EUR,USD,1.035000
2035-09-09,GBP,USD,1.247000
2035-09-09,JPY,USD,0.006540
2035-09-10,EUR,USD,1.060000
2035-09-10,GBP,USD,1.264000
2035-09-10,JPY,USD,0.006480
2035-09-11,EUR,USD,1.042000
2035-09-11,GBP,USD,1.268000
2035-09-11,JPY,USD,0.006500
2035-09-12,EUR,USD,1.035000
2035-09-12,GBP,USD,1.244000
2035-09-12,JPY,USD,0.006450
2035-09-13,EUR,USD,1.070000
2035-09-13,GBP,USD,1.242000
2035-09-13,JPY,USD,0.006490
2035-09-14,EUR,USD,1.039000
2035-09-14,GBP,USD,1.248000
2035-09-14,JPY,USD,0.006500
2035-09-15,EUR,USD,1.060000
2035-09-15,GBP,USD,1.249000
2035-09-15,JPY,USD,0.006520
2035-09-16,EUR,USD,1.054000
2035-09-16,GBP,USD,1.239000
2035-09-16,JPY,USD,0.006520
2035-09-17,EUR,USD,1.031000
2035-09-17,GBP,USD,1.266000
2035-09-17,JPY,USD,0.006520
2035-09-18,EUR,USD,1.035000
2035-09-18,GBP,USD,1.263000
2035-09-18,JPY,USD,0.006490
2035-09-19,EUR,USD,1.031000
2035-09-19,GBP,USD,1.251000
2035-09-19,JPY,USD,0.006550
2035-09-20,EUR,USD,1.065000
2035-09-20,GBP,USD,1.264000
2035-09-20,JPY,USD,0.006450
2035-09-21,EUR,USD,1.034000
2035-09-21,GBP,USD,1.237000
2035-09-21,JPY,USD,0.006510
2035-09-22,EUR,USD,1.061000
2035-09-22,GBP,USD,1.268000
2035-09-22,JPY,USD,0.006470
2035-09-23,EUR,USD,1.059000
2035-09-23,GBP,USD,1.263000
2035-09-23,JPY,USD,0.006510
2035-09-24,EUR,USD,1.031000
2035-09-24,GBP,USD,1.250000
2035-09-24,JPY,USD,0.006500
2035-09-25,EUR,USD,1.040000
2035-09-25,GBP,USD,1.233000
2035-09-25,JPY,USD,0.006480
2035-09-26,EUR,USD,1.053000
2035-09-26,GBP,USD,1.240000
2035-09-26,JPY,USD,0.006480
2035-09-27,EUR,USD,1.068000
2035-09-27,GBP,USD,1.260000
2035-09-27,JPY,USD,0.006520
2035-09-28,EUR,USD,1.068000
2035-09-28,GBP,USD,1.269000
2035-09-28,JPY,USD,0.006480
2035-09-29,EUR,USD,1.070000
2035-09-29,GBP,USD,1.256000
2035-09-29,JPY,USD,0.006540
2035-09-30,EUR,USD,1.039000
2035-09-30,GBP,USD,1.247000
2035-09-30,JPY,USD,0.006520
2035-10-01,EUR,USD,1.037000
2035-10-01,GBP,USD,1.265000
2035-10-01,JPY,USD,0.006490
2035-10-02,EUR,USD,1.056000
2035-10-02,GBP,USD,1.231000
2035-10-02,JPY,USD,0.006470
2035-10-03,EUR,USD,1.044000
2035-10-03,GBP,USD,1.252000
2035-10-03,JPY,USD,0.006500
2035-10-04,EUR,USD,1.061000
2035-10-04,GBP,USD,1.233000
2035-10-04,JPY,USD,0.006460
2035-10-05,EUR,USD,1.035000
2035-10-05,GBP,USD,1.246000
2035-10-05,JPY,USD,0.006460
2035-10-06,EUR,USD,1.061000
2035-10-06,GBP,USD,1.268000
2035-10-06,JPY,USD,0.006500
2035-10-07,EUR,USD,1.055000
2035-10-07,GBP,USD,1.247000
2035-10-07,JPY,USD,0.006490
2035-10-08,EUR,USD,1.055000
2035-10-08,GBP,USD,1.242000
2035-10-08,JPY,USD,0.006520
2035-10-09,EUR,USD,1.036000
2035-10-09,GBP,USD,1.252000
2035-10-09,JPY,USD,0.006450
2035-10-10,EUR,USD,1.037000
2035-10-10,GBP,USD,1.253000
2035-10-10,JPY,USD,0.006470
2035-10-11,EUR,USD,1.050000
2035-10-11,GBP,USD,1.239000
2035-10-11,JPY,USD,0.006520
2035-10-12,EUR,USD,1.033000
2035-10-12,GBP,USD,1.259000
2035-10-12,JPY,USD,0.006510
2035-10-13,EUR,USD,1.059000
2035-10-13,GBP,USD,1.250000
2035-10-13,JPY,USD,0.006500
2035-10-14,EUR,USD,1.044000
2035-10-14,GBP,USD,1.243000
2035-10-14,JPY,USD,0.006460
2035-10-15,EUR,USD,1.057000
2035-10-15,GBP,USD,1.240000
2035-10-15,JPY,USD,0.006520
2035-10-16,EUR,USD,1.068000
2035-10-16,GBP,USD,1.242000
2035-10-16,JPY,USD,0.006490
2035-10-17,EUR,USD,1.058000
2035-10-17,GBP,USD,1.269000
2035-10-17,JPY,USD,0.006490
2035-10-18,EUR,USD,1.030000
2035-10-18,GBP,USD,1.253000
2035-10-18,JPY,USD,0.006510
2035-10-19,EUR,USD,1.068000
2035-10-19,GBP,USD,1.253000
2035-10-19,JPY,USD,0.006550
2035-10-20,EUR,USD,1.046000
2035-10-20,GBP,USD,1.255000
2035-10-20,JPY,USD,0.006500
2035-10-21,EUR,USD,1.063000
2035-10-21,GBP,USD,1.262000
2035-10-21,JPY,USD,0.006450
2035-10-22,EUR,USD,1.067000
2035-10-22,GBP,USD,1.239000
2035-10-22,JPY,USD,0.006470
2035-10-23,EUR,USD,1.069000
2035-10-23,GBP,USD,1.241000
2035-10-23,JPY,USD,0.006520
2035-10-24,EUR,USD,1.063000
2035-10-24,GBP,USD,1.260000
2035-10-24,JPY,USD,0.006450
2035-10-25,EUR,USD,1.036000
2035-10-25,GBP,USD,1.254000
2035-10-25,JPY,USD,0.006510
2035-10-26,EUR,USD,1.054000
2035-10-26,GBP,USD,1.266000
2035-10-26,JPY,USD,0.006550
2035-10-27,EUR,USD,1.046000
2035-10-27,GBP,USD,1.236000
2035-10-27,JPY,USD,0.006480
2035-10-28,EUR,USD,1.044000
2035-10-28,GBP,USD,1.240000
2035-10-28,JPY,USD,0.006500
2035-10-29,EUR,USD,1.063000
2035-10-29,GBP,USD,1.270000
2035-10-29,JPY,USD,0.006520
2035-10-30,EUR,USD,1.061000
2035-10-30,GBP,USD,1.240000
2035-10-30,JPY,USD,0.006540
2035-10-31,EUR,USD,1.056000
2035-10-31,GBP,USD,1.250000
2035-10-31,JPY,USD,0.006470
2035-11-01,EUR,USD,1.039000
2035-11-01,GBP,USD,1.250000
2035-11-01,JPY,USD,0.006500
2035-11-02,EUR,USD,1.068000
2035-11-02,GBP,USD,1.257000
2035-11-02,JPY,USD,0.006450
2035-11-03,EUR,USD,1.038000
2035-11-03,GBP,USD,1.231000
2035-11-03,JPY,USD,0.006450
2035-11-04,EUR,USD,1.047000
2035-11-04,GBP,USD,1.262000
2035-11-04,JPY,USD,0.006480
2035-11-05,EUR,USD,1.033000
2035-11-05,GBP,USD,1.244000
2035-11-05,JPY,USD,0.006480
2035-11-06,EUR,USD,1.034000
2035-11-06,GBP,USD,1.247000
2035-11-06,JPY,USD,0.006470
2035-11-07,EUR,USD,1.051000
2035-11-07,GBP,USD,1.236000
2035-11-07,JPY,USD,0.006490
2035-11-08,EUR,USD,1.030000
2035-11-08,GBP,USD,1.269000
2035-11-08,JPY,USD,0.006460
2035-11-09,EUR,USD,1.062000
2035-11-09,GBP,USD,1.237000
2035-11-09,JPY,USD,0.006450
2035-11-10,EUR,USD,1.052000
2035-11-10,GBP,USD,1.233000
2035-11-10,JPY,USD,0.006550
2035-11-11,EUR,USD,1.060000
2035-11-11,GBP,USD,1.268000
2035-11-11,JPY,USD,0.006490
2035-11-12,EUR,USD,1.033000
2035-11-12,GBP,USD,1.250000
2035-11-12,JPY,USD,0.006540
2035-11-13,EUR,USD,1.036000
2035-11-13,GBP,USD,1.256000
2035-11-13,JPY,USD,0.006450
2035-11-14,EUR,USD,1.065000
2035-11-14,GBP,USD,1.237000
2035-11-14,JPY,USD,0.006460
2035-11-15,EUR,USD,1.070000
2035-11-15,GBP,USD,1.245000
2035-11-15,JPY,USD,0.006460
2035-11-16,EUR,USD,1.042000
2035-11-16,GBP,USD,1.256000
2035-11-16,JPY,USD,0.006450
2035-11-17,EUR,USD,1.062000
2035-11-17,GBP,USD,1.267000
2035-11-17,JPY,USD,0.006510
2035-11-18,EUR,USD,1.055000
2035-11-18,GBP,USD,1.257000
2035-11-18,JPY,USD,0.006520
2035-11-19,EUR,USD,1.032000
2035-11-19,GBP,USD,1.230000
2035-11-19,JPY,USD,0.006510
2035-11-20,EUR,USD,1.065000
2035-11-20,GBP,USD,1.248000
2035-11-20,JPY,USD,0.006520
2035-11-21,EUR,USD,1.059000
2035-11-21,GBP,USD,1.237000
2035-11-21,JPY,USD,0.006490
2035-11-22,EUR,USD,1.047000
2035-11-22,GBP,USD,1.245000
2035-11-22,JPY,USD,0.006490
2035-11-23,EUR,USD,1.066000
2035-11-23,GBP,USD,1.252000
2035-11-23,JPY,USD,0.006510
2035-11-24,EUR,USD,1.055000
2035-11-24,GBP,USD,1.246000
2035-11-24,JPY,USD,0.006490
2035-11-25,EUR,USD,1.066000
2035-11-25,GBP,USD,1.267000
2035-11-25,JPY,USD,0.006460
2035-11-26,EUR,USD,1.064000
2035-11-26,GBP,USD,1.235000
2035-11-26,JPY,USD,0.006490
2035-11-27,EUR,USD,1.038000
2035-11-27,GBP,USD,1.253000
2035-11-27,JPY,USD,0.006490
2035-11-28,EUR,USD,1.031000
2035-11-28,GBP,USD,1.264000
2035-11-28,JPY,USD,0.006490
2035-11-29,EUR,USD,1.054000
2035-11-29,GBP,USD,1.242000
2035-11-29,JPY,USD,0.006530
2035-11-30,EUR,USD,1.065000
2035-11-30,GBP,USD,1.232000
2035-11-30,JPY,USD,0.006540
2035-12-01,EUR,USD,1.042000
2035-12-01,GBP,USD,1.260000
2035-12-01,JPY,USD,0.006490
2035-12-02,EUR,USD,1.034000
2035-12-02,GBP,USD,1.266000
2035-12-02,JPY,USD,0.006550
2035-12-03,EUR,USD,1.047000
2035-12-03,GBP,USD,1.263000
2035-12-03,JPY,USD,0.006460
2035-12-04,EUR,USD,1.054000
2035-12-04,GBP,USD,1.247000
2035-12-04,JPY,USD,0.006500
2035-12-05,EUR,USD,1.055000
2035-12-05,GBP,USD,1.265000
2035-12-05,JPY,USD,0.006530
2035-12-06,EUR,USD,1.043000
2035-12-06,GBP,USD,1.248000
2035-12-06,JPY,USD,0.006530
2035-12-07,EUR,USD,1.038000
2035-12-07,GBP,USD,1.234000
2035-12-07,JPY,USD,0.006550
2035-12-08,EUR,USD,1.066000
2035-12-08,GBP,USD,1.264000
2035-12-08,JPY,USD,0.006450
2035-12-09,EUR,USD,1.044000
2035-12-09,GBP,USD,1.251000
2035-12-09,JPY,USD,0.006540
2035-12-10,EUR,USD,1.038000
2035-12-10,GBP,USD,1.237000
2035-12-10,JPY,USD,0.006510
2035-12-11,EUR,USD,1.068000
2035-12-11,GBP,USD,1.231000
2035-12-11,JPY,USD,0.006530
2035-12-12,EUR,USD,1.041000
2035-12-12,GBP,USD,1.258000
2035-12-12,JPY,USD,0.006520
2035-12-13,EUR,USD,1.037000
2035-12-13,GBP,USD,1.265000
2035-12-13,JPY,USD,0.006510
2035-12-14,EUR,USD,1.034000
2035-12-14,GBP,USD,1.253000
2035-12-14,JPY,USD,0.006500
2035-12-15,EUR,USD,1.061000
2035-12-15,GBP,USD,1.241000
2035-12-15,JPY,USD,0.006490
2035-12-16,EUR,USD,1.050000
2035-12-16,GBP,USD,1.245000
2035-12-16,JPY,USD,0.006540
2035-12-17,EUR,USD,1.052000
2035-12-17,GBP,USD,1.238000
2035-12-17,JPY,USD,0.006480
2035-12-18,EUR,USD,1.047000
2035-12-18,GBP,USD,1.261000
2035-12-18,JPY,USD,0.006530
2035-12-19,EUR,USD,1.062000
2035-12-19,GBP,USD,1.240000
2035-12-19,JPY,USD,0.006550
2035-12-20,EUR,USD,1.061000
2035-12-20,GBP,USD,1.245000
2035-12-20,JPY,USD,0.006540
2035-12-21,EUR,USD,1.034000
2035-12-21,GBP,USD,1.249000
2035-12-21,JPY,USD,0.006520
2035-12-22,EUR,USD,1.064000
2035-12-22,GBP,USD,1.231000
2035-12-22,JPY,USD,0.006460
2035-12-23,EUR,USD,1.032000
2035-12-23,GBP,USD,1.239000
2035-12-23,JPY,USD,0.006460
2035-12-24,EUR,USD,1.036000
2035-12-24,GBP,USD,1.247000
2035-12-24,JPY,USD,0.006520
2035-12-25,EUR,USD,1.042000
2035-12-25,GBP,USD,1.231000
2035-12-25,JPY,USD,0.006530
2035-12-26,EUR,USD,1.036000
2035-12-26,GBP,USD,1.261000
2035-12-26,JPY,USD,0.006450
2035-12-27,EUR,USD,1.056000
2035-12-27,GBP,USD,1.252000
2035-12-27,JPY,USD,0.006520
2035-12-28,EUR,USD,1.043000
2035-12-28,GBP,USD,1.252000
2035-12-28,JPY,USD,0.006480
2035-12-29,EUR,USD,1.053000
2035-12-29,GBP,USD,1.256000
2035-12-29,JPY,USD,0.006520
2035-12-30,EUR,USD,1.044000
2035-12-30,GBP,USD,1.246000
2035-12-30,JPY,USD,0.006460
2035-12-31,EUR,USD,1.062000
2035-12-31,GBP,USD,1.238000
2035-12-31,JPY,USD,0.006540
2036-01-01,EUR,USD,1.037000
2036-01-01,GBP,USD,1.266000
2036-01-01,JPY,USD,0.006460
2036-01-02,EUR,USD,1.066000
2036-01-02,GBP,USD,1.256000
2036-01-02,JPY,USD,0.006480
2036-01-03,EUR,USD,1.043000
2036-01-03,GBP,USD,1.268000
2036-01-03,JPY,USD,0.006510
2036-01-04,EUR,USD,1.066000
2036-01-04,GBP,USD,1.248000
2036-01-04,JPY,USD,0.006550
2036-01-05,EUR,USD,1.063000
2036-01-05,GBP,USD,1.252000
2036-01-05,JPY,USD,0.006460
2036-01-06,EUR,USD,1.062000
2036-01-06,GBP,USD,1.249000
2036-01-06,JPY,USD,0.006510
2036-01-07,EUR,USD,1.035000
2036-01-07,GBP,USD,1.238000
2036-01-07,JPY,USD,0.006550
2036-01-08,EUR,USD,1.031000
2036-01-08,GBP,USD,1.254000
2036-01-08,JPY,USD,0.006490
2036-01-09,EUR,USD,1.043000
2036-01-09,GBP,USD,1.240000
2036-01-09,JPY,USD,0.006550
2036-01-10,EUR,USD,1.047000
2036-01-10,GBP,USD,1.234000
2036-01-10,JPY,USD,0.006490
2036-01-11,EUR,USD,1.045000
2036-01-11,GBP,USD,1.270000
2036-01-11,JPY,USD,0.006480
2036-01-12,EUR,USD,1.043000
2036-01-12,GBP,USD,1.269000
2036-01-12,JPY,USD,0.006520
2036-01-13,EUR,USD,1.055000
2036-01-13,GBP,USD,1.263000
2036-01-13,JPY,USD,0.006540
2036-01-14,EUR,USD,1.054000
2036-01-14,GBP,USD,1.265000
2036-01-14,JPY,USD,0.006500
2036-01-15,EUR,USD,1.034000
2036-01-15,GBP,USD,1.240000
2036-01-15,JPY,USD,0.006540
2036-01-16,EUR,USD,1.047000
2036-01-16,GBP,USD,1.261000
2036-01-16,JPY,USD,0.006450
2036-01-17,EUR,USD,1.035000
2036-01-17,GBP,USD,1.263000
2036-01-17,JPY,USD,0.006490
2036-01-18,EUR,USD,1.053000
2036-01-18,GBP,USD,1.255000
2036-01-18,JPY,USD,0.006460
2036-01-19,EUR,USD,1.044000
2036-01-19,GBP,USD,1.238000
2036-01-19,JPY,USD,0.006490
2036-01-20,EUR,USD,1.036000
2036-01-20,GBP,USD,1.252000
2036-01-20,JPY,USD,0.006540
2036-01-21,EUR,USD,1.040000
2036-01-21,GBP,USD,1.240000
2036-01-21,JPY,USD,0.006520
2036-01-22,EUR,USD,1.045000
2036-01-22,GBP,USD,1.250000
2036-01-22,JPY,USD,0.006480
2036-01-23,EUR,USD,1.059000
2036-01-23,GBP,USD,1.248000
2036-01-23,JPY,USD,0.006520
2036-01-24,EUR,USD,1.033000
2036-01-24,GBP,USD,1.231000
2036-01-24,JPY,USD,0.006550
2036-01-25,EUR,USD,1.049000
2036-01-25,GBP,USD,1.268000
2036-01-25,JPY,USD,0.006470
2036-01-26,EUR,USD,1.036000
2036-01-26,GBP,USD,1.246000
2036-01-26,JPY,USD,0.006520
2036-01-27,EUR,USD,1.031000
2036-01-27,GBP,USD,1.268000
2036-01-27,JPY,USD,0.006550
2036-01-28,EUR,USD,1.066000
2036-01-28,GBP,USD,1.257000
2036-01-28,JPY,USD,0.006480
2036-01-29,EUR,USD,1.049000
2036-01-29,GBP,USD,1.252000
2036-01-29,JPY,USD,0.006530
2036-01-30,EUR,USD,1.044000
2036-01-30,GBP,USD,1.260000
2036-01-30,JPY,USD,0.006500
2036-01-31,EUR,USD,1.034000
2036-01-31,GBP,USD,1.233000
2036-01-31,JPY,USD,0.006500
2036-02-01,EUR,USD,1.069000
2036-02-01,GBP,USD,1.255000
2036-02-01,JPY,USD,0.006500
2036-02-02,EUR,USD,1.041000
2036-02-02,GBP,USD,1.256000
2036-02-02,JPY,USD,0.006540
2036-02-03,EUR,USD,1.058000
2036-02-03,GBP,USD,1.257000
2036-02-03,JPY,USD,0.006520
2036-02-04,EUR,USD,1.066000
2036-02-04,GBP,USD,1.255000
2036-02-04,JPY,USD,0.006540
2036-02-05,EUR,USD,1.061000
2036-02-05,GBP,USD,1.236000
2036-02-05,JPY,USD,0.006550
2036-02-06,EUR,USD,1.032000
2036-02-06,GBP,USD,1.237000
2036-02-06,JPY,USD,0.006460
2036-02-07,EUR,USD,1.050000
2036-02-07,GBP,USD,1.250000
2036-02-07,JPY,USD,0.006490
2036-02-08,EUR,USD,1.044000
2036-02-08,GBP,USD,1.254000
2036-02-08,JPY,USD,0.006450
2036-02-09,EUR,USD,1.067000
2036-02-09,GBP,USD,1.264000
2036-02-09,JPY,USD,0.006540
2036-02-10,EUR,USD,1.067000
2036-02-10,GBP,USD,1.245000
2036-02-10,JPY,USD,0.006470
2036-02-11,EUR,USD,1.047000
2036-02-11,GBP,USD,1.231000
2036-02-11,JPY,USD,0.006460
2036-02-12,EUR,USD,1.069000
2036-02-12,GBP,USD,1.235000
2036-02-12,JPY,USD,0.006510
2036-02-13,EUR,USD,1.067000
2036-02-13,GBP,USD,1.252000
2036-02-13,JPY,USD,0.006530
2036-02-14,EUR,USD,1.070000
2036-02-14,GBP,USD,1.267000
2036-02-14,JPY,USD,0.006530
2036-02-15,EUR,USD,1.036000
2036-02-15,GBP,USD,1.270000
2036-02-15,JPY,USD,0.006530
2036-02-16,EUR,USD,1.043000
2036-02-16,GBP,USD,1.235000
2036-02-16,JPY,USD,0.006530
2036-02-17,EUR,USD,1.030000
2036-02-17,GBP,USD,1.256000
2036-02-17,JPY,USD,0.006490
2036-02-18,EUR,USD,1.067000
2036-02-18,GBP,USD,1.270000
2036-02-18,JPY,USD,0.006490
2036-02-19,EUR,USD,1.043000
2036-02-19,GBP,USD,1.238000
2036-02-19,JPY,USD,0.006470
2036-02-20,EUR,USD,1.058000
2036-02-20,GBP,USD,1.255000
2036-02-20,JPY,USD,0.006490
2036-02-21,EUR,USD,1.042000
2036-02-21,GBP,USD,1.238000
2036-02-21,JPY,USD,0.006480
2036-02-22,EUR,USD,1.044000
2036-02-22,GBP,USD,1.249000
2036-02-22,JPY,USD,0.006510
2036-02-23,EUR,USD,1.063000
2036-02-23,GBP,USD,1.233000
2036-02-23,JPY,USD,0.006550
2036-02-24,EUR,USD,1.058000
2036-02-24,GBP,USD,1.266000
2036-02-24,JPY,USD,0.006510
2036-02-25,EUR,USD,1.069000
2036-02-25,GBP,USD,1.261000
2036-02-25,JPY,USD,0.006550
2036-02-26,EUR,USD,1.064000
2036-02-26,GBP,USD,1.240000
2036-02-26,JPY,USD,0.006470
2036-02-27,EUR,USD,1.046000
2036-02-27,GBP,USD,1.263000
2036-02-27,JPY,USD,0.006470
2036-02-28,EUR,USD,1.049000
2036-02-28,GBP,USD,1.232000
2036-02-28,JPY,USD,0.006530
2036-02-29,EUR,USD,1.070000
2036-02-29,GBP,USD,1.233000
2036-02-29,JPY,USD,0.006530
2036-03-01,EUR,USD,1.039000
2036-03-01,GBP,USD,1.244000
2036-03-01,JPY,USD,0.006470
2036-03-02,EUR,USD,1.052000
2036-03-02,GBP,USD,1.243000
2036-03-02,JPY,USD,0.006460
2036-03-03,EUR,USD,1.065000
2036-03-03,GBP,USD,1.264000
2036-03-03,JPY,USD,0.006470
2036-03-04,EUR,USD,1.044000
2036-03-04,GBP,USD,1.244000
2036-03-04,JPY,USD,0.006550
2036-03-05,EUR,USD,1.066000
2036-03-05,GBP,USD,1.244000
2036-03-05,JPY,USD,0.006550
2036-03-06,EUR,USD,1.043000
2036-03-06,GBP,USD,1.263000
2036-03-06,JPY,USD,0.006540
2036-03-07,EUR,USD,1.042000
2036-03-07,GBP,USD,1.240000
2036-03-07,JPY,USD,0.006460
2036-03-08,EUR,USD,1.033000
2036-03-08,GBP,USD,1.240000
2036-03-08,JPY,USD,0.006550
2036-03-09,EUR,USD,1.045000
2036-03-09,GBP,USD,1.232000
2036-03-09,JPY,USD,0.006530
2036-03-10,EUR,USD,1.041000
2036-03-10,GBP,USD,1.250000
2036-03-10,JPY,USD,0.006490
2036-03-11,EUR,USD,1.039000
2036-03-11,GBP,USD,1.233000
2036-03-11,JPY,USD,0.006490
2036-03-12,EUR,USD,1.050000
2036-03-12,GBP,USD,1.264000
2036-03-12,JPY,USD,0.006480
2036-03-13,EUR,USD,1.061000
2036-03-13,GBP,USD,1.234000
2036-03-13,JPY,USD,0.006470
2036-03-14,EUR,USD,1.040000
2036-03-14,GBP,USD,1.266000
2036-03-14,JPY,USD,0.006520
2036-03-15,EUR,USD,1.045000
2036-03-15,GBP,USD,1.267000
2036-03-15,JPY,USD,0.006490
2036-03-16,EUR,USD,1.058000
2036-03-16,GBP,USD,1.262000
2036-03-16,JPY,USD,0.006470
2036-03-17,EUR,USD,1.039000
2036-03-17,GBP,USD,1.242000
2036-03-17,JPY,USD,0.006470
2036-03-18,EUR,USD,1.039000
2036-03-18,GBP,USD,1.263000
2036-03-18,JPY,USD,0.006480
2036-03-19,EUR,USD,1.044000
2036-03-19,GBP,USD,1.261000
2036-03-19,JPY,USD,0.006500
2036-03-20,EUR,USD,1.034000
2036-03-20,GBP,USD,1.252000
2036-03-20,JPY,USD,0.006540
2036-03-21,EUR,USD,1.063000
2036-03-21,GBP,USD,1.234000
2036-03-21,JPY,USD,0.006470
2036-03-22,EUR,USD,1.036000
2036-03-22,GBP,USD,1.257000
2036-03-22,JPY,USD,0.006470
2036-03-23,EUR,USD,1.063000
2036-03-23,GBP,USD,1.256000
2036-03-23,JPY,USD,0.006520
2036-03-24,EUR,USD,1.051000
2036-03-24,GBP,USD,1.239000
2036-03-24,JPY,USD,0.006470
2036-03-25,EUR,USD,1.050000
2036-03-25,GBP,USD,1.253000
2036-03-25,JPY,USD,0.006490
2036-03-26,EUR,USD,1.051000
2036-03-26,GBP,USD,1.251000
2036-03-26,JPY,USD,0.006510
2036-03-27,EUR,USD,1.067000
2036-03-27,GBP,USD,1.237000
2036-03-27,JPY,USD,0.006550
2036-03-28,EUR,USD,1.051000
2036-03-28,GBP,USD,1.243000
2036-03-28,JPY,USD,0.006480
2036-03-29,EUR,USD,1.045000
2036-03-29,GBP,USD,1.234000
2036-03-29,JPY,USD,0.006540
2036-03-30,EUR,USD,1.047000
2036-03-30,GBP,USD,1.266000
2036-03-30,JPY,USD,0.006460
2036-03-31,EUR,USD,1.062000
2036-03-31,GBP,USD,1.249000
2036-03-31,JPY,USD,0.006470
2036-04-01,EUR,USD,1.068000
2036-04-01,GBP,USD,1.270000
2036-04-01,JPY,USD,0.006500
2036-04-02,EUR,USD,1.047000
2036-04-02,GBP,USD,1.250000
2036-04-02,JPY,USD,0.006530
2036-04-03,EUR,USD,1.058000
2036-04-03,GBP,USD,1.233000
2036-04-03,JPY,USD,0.006470
2036-04-04,EUR,USD,1.030000
2036-04-04,GBP,USD,1.238000
2036-04-04,JPY,USD,0.006490
2036-04-05,EUR,USD,1.046000
2036-04-05,GBP,USD,1.260000
2036-04-05,JPY,USD,0.006550
2036-04-06,EUR,USD,1.046000
2036-04-06,GBP,USD,1.244000
2036-04-06,JPY,USD,0.006500
2036-04-07,EUR,USD,1.049000
2036-04-07,GBP,USD,1.247000
2036-04-07,JPY,USD,0.006470
2036-04-08,EUR,USD,1.067000
2036-04-08,GBP,USD,1.239000
2036-04-08,JPY,USD,0.006530
2036-04-09,EUR,USD,1.058000
2036-04-09,GBP,USD,1.244000
2036-04-09,JPY,USD,0.006530
2036-04-10,EUR,USD,1.061000
2036-04-10,GBP,USD,1.251000
2036-04-10,JPY,USD,0.006530
2036-04-11,EUR,USD,1.038000
2036-04-11,GBP,USD,1.269000
2036-04-11,JPY,USD,0.006520
2036-04-12,EUR,USD,1.030000
2036-04-12,GBP,USD,1.266000
2036-04-12,JPY,USD,0.006540
2036-04-13,EUR,USD,1.041000
2036-04-13,GBP,USD,1.254000
2036-04-13,JPY,USD,0.006480
2036-04-14,EUR,USD,1.060000
2036-04-14,GBP,USD,1.259000
2036-04-14,JPY,USD,0.006500
2036-04-15,EUR,USD,1.054000
2036-04-15,GBP,USD,1.256000
2036-04-15,JPY,USD,0.006510
2036-04-16,EUR,USD,1.040000
2036-04-16,GBP,USD,1.250000
2036-04-16,JPY,USD,0.006500
2036-04-17,EUR,USD,1.041000
2036-04-17,GBP,USD,1.270000
2036-04-17,JPY,USD,0.006480
2036-04-18,EUR,USD,1.063000
2036-04-18,GBP,USD,1.243000
2036-04-18,JPY,USD,0.006530
2036-04-19,EUR,USD,1.036000
2036-04-19,GBP,USD,1.249000
2036-04-19,JPY,USD,0.006500
2036-04-20,EUR,USD,1.033000
2036-04-20,GBP,USD,1.232000
2036-04-20,JPY,USD,0.006550
2036-04-21,EUR,USD,1.065000
2036-04-21,GBP,USD,1.235000
2036-04-21,JPY,USD,0.006460
2036-04-22,EUR,USD,1.070000
2036-04-22,GBP,USD,1.263000
2036-04-22,JPY,USD,0.006550
2036-04-23,EUR,USD,1.034000
2036-04-23,GBP,USD,1.232000
2036-04-23,JPY,USD,0.006500
2036-04-24,EUR,USD,1.046000
2036-04-24,GBP,USD,1.266000
2036-04-24,JPY,USD,0.006530
2036-04-25,EUR,USD,1.062000
2036-04-25,GBP,USD,1.251000
2036-04-25,JPY,USD,0.006500
2036-04-26,EUR,USD,1.060000
2036-04-26,GBP,USD,1.266000
2036-04-26,JPY,USD,0.006490
2036-04-27,EUR,USD,1.067000
2036-04-27,GBP,USD,1.240000
2036-04-27,JPY,USD,0.006460
2036-04-28,EUR,USD,1.061000
2036-04-28,GBP,USD,1.264000
2036-04-28,JPY,USD,0.006460
2036-04-29,EUR,USD,1.045000
2036-04-29,GBP,USD,1.263000
2036-04-29,JPY,USD,0.006480
2036-04-30,EUR,USD,1.056000
2036-04-30,GBP,USD,1.265000
2036-04-30,JPY,USD,0.006500
2036-05-01,EUR,USD,1.030000
2036-05-01,GBP,USD,1.262000
2036-05-01,JPY,USD,0.006480
2036-05-02,EUR,USD,1.041000
2036-05-02,GBP,USD,1.260000
2036-05-02,JPY,USD,0.006450
2036-05-03,EUR,USD,1.030000
2036-05-03,GBP,USD,1.250000
2036-05-03,JPY,USD,0.006460
2036-05-04,EUR,USD,1.067000
2036-05-04,GBP,USD,1.264000
2036-05-04,JPY,USD,0.006520
2036-05-05,EUR,USD,1.038000
2036-05-05,GBP,USD,1.239000
2036-05-05,JPY,USD,0.006500
2036-05-06,EUR,USD,1.054000
2036-05-06,GBP,USD,1.241000
2036-05-06,JPY,USD,0.006540
2036-05-07,EUR,USD,1.068000
2036-05-07,GBP,USD,1.249000
2036-05-07,JPY,USD,0.006450
2036-05-08,EUR,USD,1.034000
2036-05-08,GBP,USD,1.238000
2036-05-08,JPY,USD,0.006520
2036-05-09,EUR,USD,1.065000
2036-05-09,GBP,USD,1.254000
